2016,I_love_Hai_Yen,2,51,/,+1/00:16,+/00:25,/,/,/,/,/
1615,dworst077,2,35,/,+/00:08,+/00:27,-1/,/,/,/,/
1615,pedrohlf,2,35,+1/,-2/,+/00:08,+/00:27,/,/,-6/,/
22,Bruteforceman,6,545,/,+/01:44,+1/01:53,+/02:03,/,+/01:37,+/00:58,+/00:40
23,capra,5,164,/,+/00:04,+/00:08,+/00:16,+1/00:47,/,+/01:19,/
1219,yaoxuhoang,2,21,/,+/00:08,+/00:13,-1/,-7/,/,/,/
1219,kumaraditya1999,2,21,/,+/00:06,+/00:15,-3/,/,-3/,/,/
417,grand_zeno,3,67,+1/,+/00:06,+/00:13,+/00:48,/,/,-1/,/
417,Redux,3,67,/,+/00:04,+/00:08,+/00:55,/,/,-3/,/
622,crimsonred,3,110,/,+/00:20,+/00:29,+/01:01,/,/,-1/,/
622,rranjan,3,110,/,+/00:08,+/00:14,+2/01:08,/,/,/,/
1405,ghoast,2,28,/,+1/00:07,+/00:11,-1/,/,-3/,/,/
1405,STL_MAN,2,28,/,+1/00:06,+/00:12,-1/,/,/,-1/,/
216,HayleyWilliams,4,200,/,+2/00:06,+/00:10,+3/01:25,-12/,/,+/00:49,/
216,Mohaimin66,4,200,+1/-1,+/00:07,+/00:16,+5/01:38,/,/,+/00:29,/
1023,BigWhiteRabbit,3,218,/,+/00:12,+4/01:29,+/01:17,/,/,/,/
1023,Just_a_fat,3,218,/,-3/,+/00:15,+2/02:00,/,/,+1/00:53,/
825,hangyesheng,3,150,/,-1/,+/00:09,+1/00:20,+2/01:31,/,-3/,/
825,timeles--S_O--dyssey,3,150,/,+1/00:09,+/00:15,+2/01:36,/,/,/,/
2617,RUH,2,85,/,+1/00:41,+/00:34,/,/,/,/,/
2617,aditya28,2,85,/,+/00:35,+/00:50,/,/,-2/,/,/
2216,coderboy19,2,59,/,+2/00:16,+/00:23,-3/,/,/,/,/
3017,gaurav2k1,2,135,/,+2/00:51,+/01:04,/,/,/,/,/
3021,mishasdk,2,136,/,+4/00:25,+1/01:01,-4/,/,/,/,/
2819,Zero_Intelligence,2,107,/,+1/01:06,+/00:31,/,/,/,/,/
2819,4ul_sharma,2,107,/-7,+3/00:56,+/00:21,-4/,/,/,-1/,/
1812,YahiaAshraf74,2,42,/,+/00:14,+/00:28,-1/,/,/,-2/,/
1812,maxina,2,42,/,+/00:09,+1/00:23,-2/,/,/,-5/,/
2419,INSOS,2,71,/,+1/00:17,+/00:44,-1/,/,/,/,/
2419,frank,2,71,/,+1/00:20,+/00:41,-1/,/,/,/,/
2016,NorthenLight,2,51,/,+1/00:30,+/00:11,-1/,/,/,/,/
2016,zylzyl,2,51,/,+/00:16,+1/00:25,/,/,/,-3/,/
1615,Godfather412,2,35,/,+1/00:08,+/00:17,-1/,/,/,-2/,/
1615,MathStudentInCS,2,35,/,+/00:12,+/00:23,/,/,/,/,/
24,MZuev,5,172,/,+/00:02,+/00:05,+/00:11,+4/00:50,/,+/01:04,-1/
25,ragannito,5,177,+4/,+/00:06,+/00:14,+/00:27,/,+/01:26,+/00:44,/
1219,PANDEY_JI_AGRA_WALE,2,21,/,+/00:06,+/00:15,-3/,/,/,/,/
1219,kAAzukiHoshino,2,21,/,+/00:07,+/00:14,-2/,/,/,/,/
424,ProfessorLayton,3,68,/,+/00:05,+/00:08,+/00:55,/,/,-2/,/
424,Andres1,3,68,/,+/00:05,+/00:13,+1/00:40,/,/,-1/,/
624,Makcum888,3,111,/,+/00:07,+1/00:11,-2/,-3/,/,+1/01:13,/
624,emaborevkovic,3,111,/,+1/00:08,+1/00:18,+/01:05,/,/,-1/,/
1405,IVIosab,2,28,/,+/00:05,+1/00:13,/,/,/,/,/
1405,Andres_Alumets,2,28,/,+1/00:06,+/00:12,-5/,/,/,-1/,/
216,qwerE,4,200,+2/,+/00:04,+/00:12,+1/01:08,/,/,+/01:46,/
216,puneetrai04,4,200,/,+1/00:09,+/00:13,+/00:30,/,-2/,+1/02:08,/
1023,sakshammm14,3,218,/,+2/00:14,+/00:22,+3/02:12,/,/,/,/
1023,rohijulislam,3,218,/,+/00:23,+1/00:46,+1/02:09,/,/,/,/
825,DC-HITMAN,3,150,/-1,+1/00:05,+/00:12,+2/01:43,/,/,-4/,/
825,dcordb,3,150,/,+/00:08,+/01:15,+/01:07,/,/,-3/,/
2617,JasonPV,2,85,/,+1/00:25,+/00:50,/,/,/,/,/
2617,dhruvik1999,2,85,/,+1/00:32,+/00:43,-1/,/,/,/,/
2216,Yodain,2,59,/,+1/00:17,+/00:32,/,/,-2/,/,/
2216,Alexandr28,2,59,/,+/00:28,+/00:31,/,/,/,/,/
3021,HIMESHMEHTA,2,136,/,+2/00:52,+/01:04,-1/,/,/,/,/
3021,BrokenWrist,2,136,/,+3/01:31,+/00:15,-1/,/,/,/,/
2819,ChinmaySama,2,107,/,+1/00:48,+1/00:39,/,/,/,/,/
2819,1998prajjwal,2,107,/,+1/00:36,+/01:01,/,/,/,/,/
1812,Towfiq379,2,42,/,+1/00:17,+/00:15,-1/,/,/,-1/,/
2419,igorqs,2,71,/,+1/00:27,+1/00:24,-1/,/,/,-2/,/
2419,azyi01,2,71,/,+2/00:27,+/00:24,-3/,/,/,/,/
2016,Hasti_hsd,2,51,/,+1/00:12,+/00:29,-1/,/,/,/,/
2016,kafkaf,2,51,/,+1/00:08,+1/00:23,-1/,/,/,/,/
1615,nexus_18,2,35,/,+1/00:08,+/00:17,-3/,/,/,/,/
1615,_KISS_,2,35,+1/-1,+/00:06,+/00:29,-1/,/,/,/,/
26,Growth,5,178,/,+/00:03,+2/00:07,+/00:25,+/00:51,-5/,+1/01:02,/
27,04G,5,189,/,+/00:03,+/00:08,+1/00:24,+/01:39,-3/,+/00:45,/
1219,Andrija,2,21,/,+/00:09,+/00:12,-1/,/,/,-5/,/
1219,PrixFiesta,2,21,/,+/00:06,+/00:15,/,/,/,-2/,/
424,gtx1080,3,68,/,+/00:03,+/00:09,+1/00:46,/,-1/,-2/,/
424,Apptica,3,68,/,+/00:04,+/00:12,+1/00:42,/,/,-2/,/
624,shreyansh08,3,111,/-1,+/00:12,+1/00:16,+/01:13,/,/,/,/
1405,Caiogoia,2,28,/,+/00:09,+/00:19,/,/,/,/,/
1405,open_criminal,2,28,/,+/00:08,+/00:20,-4/,/,/,/,/
226,mechanic,4,201,/,+/00:12,+/00:19,+/00:52,/,/,+1/01:48,/
227,greg.lcrr,4,203,/,+1/00:32,+/00:25,+/00:47,-1/,/,+/01:29,/
1028,xwchen,3,219,/,+/00:06,+/00:19,-1/,/,/,+6/02:14,/
1029,dmitry.sluch,3,223,+6/,+/00:05,+1/00:15,+7/02:03,/,/,-1/,/
830,Tianhen,3,151,/,+/00:04,+/00:12,-1/,/,/,+1/02:05,/
830,kingside,3,151,/,+1/00:15,+/00:20,+3/01:16,/,/,/,/
2617,CaNDidaTE_FaSTer,2,85,/,+2/00:26,+/00:39,-1/,/,/,/,/
2617,Ziklon,2,85,/,+3/00:18,+/00:37,-4/,/,/,/,/
2216,Hamza,2,59,/,+1/00:20,+/00:29,-1/,/,/,/,/
2216,Arthur-Lugh,2,59,+2/,+1/00:13,+1/00:26,/,/,-1/,/,/
3021,mjannat,2,136,/,+1/00:51,+/01:15,/,/,/,/,/
3021,NIROB_066,2,136,/,+1/00:32,+1/01:24,/,/,/,/,/
2819,xtmosphere,2,107,/,+/00:42,+/01:05,/,/,/,/,/
2819,CodeNaruto,2,107,/,+1/00:41,+/00:56,/,/,/,/,/
1812,yonkoaman,2,42,/,+1/00:13,+/00:19,-2/,/,/,/,/
1812,hungryfool,2,42,/,+1/00:09,+/00:23,-2/,/,/,-1/,/
2419,arron_tij,2,71,/,+3/00:17,+/00:24,-2/,/,/,/,/
2419,adi09,2,71,/,+1/00:22,+/00:39,/,/,/,/,/
2016,Astatine,2,51,/,+1/00:09,+/00:32,/,/,/,/,/
2016,EthanITargaryen,2,51,/,+2/00:11,+/00:20,-1/,/,-1/,/,/
1615,pannenkoek,2,35,/,+/00:06,+1/00:19,-1/,/,/,-3/,/
1615,mdpfeifer,2,35,/-1,+1/00:13,+/00:12,-1/,/,/,-3/,/
28,Jakube,5,205,/,+/00:03,+/00:06,+/00:27,+1/01:07,-8/,+/01:32,/
28,chinmay0906,5,205,/,+/00:06,+/00:11,+/00:54,+2/01:29,-2/,+/00:25,/
1219,coupy,2,21,/,+/00:07,+/00:14,-11/,/,/,/,/
1219,Slumdog,2,21,/,+/00:07,+/00:14,-5/,/,/,/,/
428,Rutvik_Kothari,3,69,/,+/00:05,+/00:11,+1/00:43,/,/,-4/,/
624,simonm,3,111,/,+/00:05,+/00:08,-5/,+/01:38,/,/,/
624,as_couple,3,111,/,+/00:06,+/00:12,-5/,-3/,/,+/01:33,/
1405,AS8,2,28,/,+/00:09,+/00:19,-2/,/,/,/,/
1405,Kaleidoscope25,2,28,/,+/00:07,+/00:21,/,/,/,/,/
227,ohlms,4,203,/,+/00:03,+/00:11,+1/00:27,+7/01:22,/,-3/,/
229,hubz,4,205,/,+1/00:22,+/00:06,+/00:15,-11/,/,+2/02:12,/
1030,awasd,3,225,+2/-2,-1/,+/00:10,+/00:51,/,/,+3/02:14,/
1031,Adamenko,3,226,/,+4/00:20,+/00:12,+7/01:24,-5/,/,/,/
830,YuriAO,3,151,/,+/00:17,+/00:30,+1/01:34,/,/,/,/
833,manh9203,3,152,/,+1/00:13,+1/00:27,+/01:32,/,/,/,/
2617,bugIsEverywhere,2,85,/,+1/00:26,+/00:49,/,/,/,/,/
2617,zaytpotter,2,85,/,+/00:22,+/01:03,-1/,/,/,/,/
2226,changefor,2,60,/,+1/00:20,+/00:30,-1/,/,/,/,/
2226,darelover,2,60,/,+1/00:21,+/00:29,/,/,/,-4/,/
3026,house_of_codes,2,137,/,+1/01:30,+/00:37,/,/,/,/,/
3026,Akasaransh,2,137,/,+1/00:40,+1/01:17,/,/,/,/,/
2819,Pro_Bro,2,107,/,+3/00:41,+/00:36,/,/,/,/,/
2819,nky_007,2,107,/,-1/,+/00:23,+/01:24,/,/,-1/,/
1812,Van_Vanich,2,42,+1/-2,+/00:14,+/00:28,-1/,/,/,/,/
1812,ScarletS,2,42,/,+/00:13,+/00:29,-2/,/,/,/,/
2419,fateyan,2,71,/,+2/00:20,+/00:31,-1/,/,/,/,/
2419,jomatt,2,71,/,+1/00:25,+/00:36,-1/,/,/,-1/,/
2016,Yed1geAshirbek,2,51,/,+/00:23,+1/00:18,-1/,/,/,/,/
2016,Joker_98,2,51,/,-1/,+/00:13,+/00:38,/,/,-1/,/
1615,jeeeerrrpop,2,35,/,+1/00:11,+/00:14,-2/,/,/,-3/,/
1615,dslom,2,35,/,+/00:11,+/00:24,-2/,/,/,/,/
30,Dranoel321,5,207,/,+/00:03,+/00:08,+/00:28,+/01:13,-1/,+/01:35,/
31,Degalat57,5,213,/,+/00:02,+/00:06,+/00:21,+1/01:45,-4/,+1/00:59,/
1219,RCG,2,21,/,+/00:05,+/00:16,-1/,/,-3/,/,/
1219,fshp971,2,21,/,+/00:06,+/00:15,/,/,/,/,/
428,FlyInTheSky,3,69,/,+1/00:20,+/00:15,-4/,/,/,+/00:24,/
428,KARM,3,69,/,+1/00:07,+1/00:14,+/00:28,/,/,/,/
624,FarFromRed,3,111,/,+/00:08,+/00:11,+4/00:52,/,/,-10/,/
630,Megadeth,3,112,/,+/00:10,+/00:18,+/01:24,/,/,/,/
1405,SoSooding,2,28,/,+1/00:07,+/00:11,/,/,/,/,/
1405,lnvoker,2,28,/,+/00:09,+/00:19,-1/,/,-1/,/,/
230,LunarStellarshot,4,206,/,+/00:05,+/00:15,+/00:38,+2/02:08,/,/,/
231,Ruxandra985,4,207,/,+/00:09,+/00:13,+3/01:03,/,/,+/01:32,/
1031,guigai13,3,226,/,-1/,+/00:18,+/02:02,/,/,+/01:26,/
1031,its_aks_ulure,3,226,/-1,+/01:23,+/01:13,+1/01:00,/,/,/,/
833,andrewtheodore,3,152,/,+1/00:11,+/00:18,+5/01:03,-5/,/,/,/
833,nishantshah123,3,152,/,+1/00:06,+/00:10,+/02:06,/,/,/,/
2617,Xiao_Zhuang,2,85,/,+1/01:01,+/00:14,/,/,/,/,/
2628,KhanShaheb,2,86,/,+1/00:24,+1/00:42,/,/,-2/,/,/
2226,DanQQQQQ,2,60,/,+/00:28,+/00:32,-5/,/,/,-1/,/
2226,WenBH,2,60,/,+/00:16,+/00:44,-1/,/,/,/,/
3026,tozar,2,137,/,+2/00:58,+1/00:49,/,/,/,/,/
3026,mucheng,2,137,/,+4/00:40,+/00:57,-1/,/,/,/,/
2828,zummon,2,108,/,+/00:43,+/01:05,/,/,/,/,/
2828,busohag,2,108,/,+/00:59,+/00:49,/,/,/,/,/
1812,Mjn.,2,42,/,+/00:14,+/00:28,/,/,/,-4/,/
1812,ThatDude,2,42,/,+1/00:09,+1/00:13,-1/,/,/,-5/,/
2419,MyFamousBadTrip,2,71,/,+/00:06,+2/00:45,-1/,/,/,/,/
2419,Moath,2,71,/,+1/00:27,+/00:34,-1/,/,/,/,/
2016,sgupta98,2,51,/,+1/00:15,+/00:26,/,/,/,/,/
2016,aayushagarwalmnnit,2,51,/,+/00:15,+/00:36,/,/,/,/,/
1615,rak183,2,35,/,+/00:20,+/00:15,/,/,/,/,/
1615,anuraj,2,35,/,+/00:12,+/00:23,/,/,/,/,/
32,hugopm,5,219,/,+/00:03,+/00:06,+/00:16,-4/,+2/01:43,+/01:11,/
33,L0TUS,5,227,/,+/00:04,+/00:07,+/00:49,+2/01:39,/,+1/00:38,/
1219,atez_r,2,21,/,+/00:06,+/00:15,-12/,/,/,/,/
1219,dark_matter98,2,21,+1/-2,+/00:06,+/00:15,/,/,/,/,/
428,ProximaCentauri,3,69,/,+/00:07,+/00:13,-1/,-8/,/,+/00:49,/
428,Kognition,3,69,/,+/00:17,+/00:08,+1/00:34,-6/,/,/,/
630,madhav_1999,3,112,+3/,+/00:04,+/00:08,+2/01:20,/,/,-3/,/
630,snovis007,3,112,/,+/00:06,+/00:11,+1/01:25,/,/,/,/
1405,farzi_id,2,28,/,+1/00:07,+/00:11,/,/,/,/,/
1405,....,2,28,/,+/00:11,+/00:17,-1/,/,/,/,/
231,GaangChil,4,207,+2/,+/00:08,+/00:13,+3/01:56,/,/,+/00:40,/
233,yangyuchen,4,208,/,+1/00:12,+/00:22,+/01:16,/,/,+/01:28,/
1034,Jupiter,3,227,/,+1/01:25,+/01:08,+/01:04,-4/,-6/,/,/
1035,dragos231456,3,228,/,+1/01:19,+/00:10,+3/01:39,/,-4/,/,/
836,_Samir,3,153,+1/,+/00:07,+/00:13,+/02:13,/,/,/,/
836,vinaydhankhar,3,153,/,+/00:09,+/00:23,+2/01:41,/,/,/,/
2628,ahmedwasfey,2,86,/,+2/00:26,+/00:40,/,/,/,/,/
2628,spidy7,2,86,/,+/00:37,+/00:49,/,/,/,/,/
2226,angaria3,2,60,/,+1/00:18,+/00:32,-1/,/,/,/,/
2226,Daft_Melody,2,60,/,+1/00:18,+/00:32,/,/,/,/,/
3026,palak_08,2,137,/,+2/01:30,+/00:27,/,/,/,-1/,/
3031,jack880319,2,138,/,+1/01:34,+/00:34,-1/,/,/,/,/
2828,zulongfei,2,108,/,+2/00:35,+/00:53,/,/,/,/,/
1812,PhuongPeu,2,42,/,+1/00:06,+1/00:16,-1/,/,/,-8/,/
1812,KS-Avenger,2,42,/,+1/00:11,+/00:21,/,/,/,/,/
2419,one_in_a_minion,2,71,/,+2/00:33,+/00:18,-1/,/,/,/,/
2419,Cripson,2,71,/,+3/00:17,+/00:24,-2/,/,/,-2/,/
2016,iMu_21,2,51,/,+/00:16,+/00:35,/,/,/,/,/
2016,Waschbar,2,51,/,+/00:24,+/00:27,-2/,/,/,/,/
1615,touristIsDeprecated,2,35,/,+1/00:09,+/00:16,-4/,/,/,/,/
34,Heart_Pink,5,228,/,+/00:06,+/00:11,+/00:29,+2/01:11,+/01:31,/,/
35,Abdelrhman_Akram,5,233,/,+1/00:14,+/00:22,+1/00:53,+/01:31,-4/,+/00:33,/
1219,asdf1_CF,2,21,/,+/00:06,+/00:15,-4/,/,/,-6/,/
1219,Matuha777,2,21,/,+/00:07,+/00:14,-1/,/,/,-2/,/
433,savrasov,3,70,+26/-8,+1/00:03,+/00:06,+2/00:31,/,/,-3/,/
433,wery0,3,70,/,+1/00:05,+/00:07,+2/00:28,/,/,-3/,/
630,DatoTS,3,112,/,+/00:11,+/00:16,+2/01:05,/,/,/,/
630,njha1999,3,112,/,+1/00:08,+/00:14,+/01:20,/,/,/,/
1405,Staszek,2,28,/,+1/00:07,+/00:11,-6/,/,/,/,/
1405,alankrit_singh_1,2,28,/,+/00:09,+/00:19,/,/,/,/,/
233,Tunder__Sun,4,208,+2/-5,+/00:11,+/00:10,+1/01:21,/,/,+/01:36,/
235,FeadorK,4,209,/,+/00:03,+/00:11,+1/01:03,/,-2/,+/02:02,/
1036,sazas,3,232,/-1,-1/,+/00:16,+/02:05,/,/,+/01:31,/
1036,huuducpro,3,232,+2/,-1/,+/01:00,+/01:05,-3/,/,+3/01:17,/
836,reborn.chris,3,153,/,+1/00:08,+/00:19,-1/,/,/,+1/01:46,/
836,zj713300,3,153,/,+1/00:07,+/00:13,+/02:03,/,/,/,/
2628,InshaAllah,2,86,/,+1/00:22,+/00:54,/,/,/,/,/
2628,sshrivastavanshul,2,86,/,+1/00:42,+/00:34,/,/,/,/,/
2226,shehebe,2,60,/,+2/00:09,+1/00:21,-1/,/,-2/,-3/,/
2226,mrityun_mahat,2,60,/,+1/00:14,+/00:36,/,/,/,/,/
3031,Tiwarijee,2,138,/,+4/01:02,+/00:36,-4/,/,/,-1/,/
3031,kunalanand241,2,138,/,+/01:49,+/00:29,/,/,/,/,/
2828,sabers,2,108,/,+4/00:30,+/00:38,-3/,/,/,/,/
1812,king_koder,2,42,/,+/00:11,+1/00:21,-5/,/,/,/,/
1812,ayisn_timur,2,42,/,+1/00:12,+/00:20,-1/,/,/,-1/,/
2419,SanguineAlan,2,71,/,+2/00:09,+1/00:32,-1/,/,/,/,/
2419,RohanShankar,2,71,/,+1/00:19,+1/00:32,-1/,/,/,/,/
2016,Pavel,2,51,/,+/00:12,+/00:39,/,/,/,/,/
1615,MiricaMatei,2,35,/,-1/,+/00:06,+1/00:19,/,-4/,/,/
1615,geckods,2,35,+1/,+/00:06,+1/00:19,-1/,-2/,/,/,/
36,Journey_Begin,5,235,/,+1/00:06,+/00:12,+/00:35,+/01:52,-1/,+1/00:50,/
37,twangal,5,236,/,+/00:03,+/00:09,+1/00:24,+/01:02,-1/,/,+/02:08
1219,Heartbell,2,21,/,+/00:06,+/00:15,-2/,/,/,-1/,/
1219,prakhar897,2,21,/,+/00:06,+/00:15,/,/,/,/,/
433,Iftekhar_Hakim_K,3,70,/,+/00:11,+/00:20,+/00:39,/,/,-1/,/
433,LAKOUAM_IMAD,3,70,/,+/00:07,+/00:11,+1/00:42,/,/,-4/,/
630,jakubpw,3,112,/,+/00:09,+/00:15,+2/01:08,-2/,/,/,/
636,MsetP,3,113,/,+/00:11,+/00:17,-2/,/,/,+/01:25,/
1405,bigbignoodle,2,28,/,+1/00:06,+/00:12,/,/,/,/,/
1405,erfam.m,2,28,/,+/00:11,+/00:17,/,/,/,-1/,/
236,Goldsmith94,4,210,+1/,+/00:04,+/00:10,+/00:39,+3/02:07,/,/,/
237,vdodin_pituh,4,212,/,+1/00:04,+/00:09,+1/01:08,/,/,+/01:51,/
1038,clone1,3,234,/,-1/,+/01:16,+/01:25,/,/,+/01:13,/
1038,Lepsvera,3,234,/,+/00:09,+7/00:51,+/01:44,/,/,/,/
840,FarmerKb,3,154,/,+2/01:25,+/00:15,+/00:34,/,/,/,/
840,Shisuko,3,154,/,-1/,+/00:08,+3/01:15,/,/,+2/00:21,/
2628,ScreaMood,2,86,/,+2/00:18,+1/00:38,-3/,/,/,/,/
2628,Initiated,2,86,/,+2/00:23,+/00:43,-1/,/,/,/,/
2226,rasen__shuriken,2,60,/,+/00:24,+/00:36,/,/,/,/,/
2226,iTruongHai,2,60,/,+/00:16,+1/00:34,/,/,/,/,/
3031,Moamen_Ahmed,2,138,+2/,-1/,+/00:27,+/01:51,/,/,-1/,/
3031,sahil.kalamkar,2,138,/,+/00:41,+1/01:27,/,/,/,/,/
2828,Unrated.,2,108,/,+/01:16,+/00:32,/,/,/,/,/
2828,prashant.mahanta,2,108,/,+3/00:24,+1/00:44,/,/,/,/,/
1812,kostia244,2,42,+6/-3,+1/00:07,+1/00:15,-3/,/,/,/,/
1835,malvika2698,2,43,/,+1/00:13,+/00:20,/,/,/,/,/
2419,moustafa.mk,2,71,/,+2/00:19,+/00:32,-4/,/,/,/,/
2419,AugustusCaesar,2,71,/,+/00:21,+1/00:40,-1/,/,/,/,/
2016,FakeShadow,2,51,/,+2/00:10,+/00:21,-1/,/,/,/,/
2016,vaibhav0521,2,51,/,+1/00:18,+/00:23,/,/,/,/,/
1615,Robin,2,35,+6/-2,+/00:08,+/00:27,/,/,/,/,/
1615,I_HATE_JAVA,2,35,/,+/00:11,+/00:24,-2/,/,/,/,/
38,Atreus,5,238,/,+/00:03,+1/00:07,+/00:12,-3/,+7/01:51,+/00:25,/
39,ashish11,5,239,+4/-1,+/00:04,+/00:10,+/00:32,+/01:56,/,+/01:17,/
1219,Ram_Newton,2,21,/,+/00:07,+/00:14,/,/,/,-2/,/
1219,Romansp,2,21,/,+/00:07,+/00:14,/,/,/,/,/
433,SPatrik,3,70,+30/,+1/00:05,+/00:10,+/00:45,/,/,-3/,/
433,tFGaQdmbhJHV,3,70,/,+/00:05,+/00:11,+/00:54,/,/,/,/
636,anonanon,3,113,/,+1/00:07,+1/00:15,+/01:11,-3/,-4/,-2/,/
636,Winx_Love,3,113,/,+/00:05,+/00:09,+4/00:59,-3/,/,/,/
1405,Abhijith190300,2,28,/,+/00:11,+/00:17,-2/,/,/,/,/
1405,Orion,2,28,/,+1/00:06,+/00:12,-3/,/,/,/,/
237,DovydasVad,4,212,/,+/00:03,+/00:09,+1/00:39,+4/01:51,/,/,/
237,Baneling3,4,212,/,+1/00:03,+/00:05,+1/00:18,-1/,/,+4/02:06,/
1040,Bohoty,3,239,/,-1/,+/00:17,+/00:47,+5/02:05,/,/,/
1040,imoskovchenko,3,239,/,-2/,+/00:15,+/01:21,/,/,+1/02:13,/
840,yagami_ryuk,3,154,/,+2/00:17,+/00:27,+/01:30,/,/,/,/
843,zsbenn,3,155,/,+/00:09,+/00:21,/,/,/,+/02:05,/
2628,parth_003,2,86,/,+3/00:17,+/00:39,-1/,/,/,/,/
2628,jongheon,2,86,/,+/00:15,+1/01:01,-3/,/,/,/,/
2226,abhi_121,2,60,/,+1/00:15,+/00:35,/,/,/,/,/
2226,rkr_725,2,60,/,+2/00:30,+/00:10,-1/,/,/,/,/
3036,lootheft,2,139,/,-1/,+/00:13,+3/01:36,/,/,/,/
3036,sbk,2,139,/,+3/00:34,+1/01:05,/,/,/,/,/
2828,Call_me_Ilya,2,108,/,+2/00:43,+1/00:35,-1/,/,/,/,/
2828,a2007,2,108,/,+1/00:13,+/01:25,/,/,/,/,/
1835,Jiheon,2,43,/-9,+/00:16,+/00:27,-1/,/,/,/,/
1835,Minun.,2,43,/,+/00:14,+/00:29,-1/,/,/,/,/
2419,fantasyworld,2,71,/,+/00:25,+/00:46,/,/,/,/,/
2436,Little_Monster,2,72,/,+/00:25,+/00:47,-1/,/,/,/,/
2016,wanghaoze,2,51,/,+1/00:16,+/00:25,-1/,/,/,/,/
2037,D1tyPaw5_,2,52,/,+1/00:16,+/00:26,/,/,/,/,/
1615,Hexor_ALX,2,35,+1/-3,+1/00:08,+/00:17,-2/,/,/,-2/,/
1615,virus_1010,2,35,/,+1/00:07,+/00:18,-1/,/,/,-4/,/
40,dlwocks31,5,242,/,+1/00:03,+/00:08,+/00:41,+1/01:59,/,+/00:51,/
41,mh755628,5,246,/,+/00:06,+/00:12,+/00:59,/,+/01:52,+1/00:47,/
1219,rishav_golu,2,21,/,+/00:06,+/00:15,-1/,/,/,/,/
1241,G0DSPEED,2,22,/-1,+/00:08,+/00:14,-1/,/,/,/,/
433,marie25,3,70,/,+/00:03,+/00:10,+1/00:47,/,/,/,/
433,chb19,3,70,/,+2/00:10,+/00:06,+/00:34,-4/,/,/,/
636,LowR,3,113,/,+/00:04,+/00:08,+/01:41,-16/,/,/,/
640,rassvetik,3,114,/,+1/00:14,+/00:25,+/01:05,/,/,-2/,/
1405,deepak2015,2,28,/,+/00:10,+/00:18,-1/,/,/,-2/,/
1442,i_am_sankey23,2,29,/,+/00:11,+/00:18,-2/,/,/,/,/
237,Yuki726,4,212,/,+/00:05,+/00:12,+/00:38,/,/,+3/02:07,/
241,betrue12,4,214,/,+/00:03,+/00:08,+1/00:41,+3/02:02,/,/,/
1040,yotin,3,239,/,+/00:05,+/00:11,+10/02:03,/,-1/,/,/
1043,akapros,3,247,/,-1/,+/00:12,+/00:33,+8/02:02,/,/,/
843,tejram,3,155,/,+/00:12,+/00:27,+1/01:46,/,/,/,/
843,shiftpsh,3,155,+1/-1,+/00:04,+/00:13,-1/,-1/,-1/,+1/02:08,/
2628,pogodina,2,86,/,+/00:07,+3/00:49,-4/,/,/,/,/
2628,keyfu92,2,86,/,+1/00:28,+/00:48,-5/,/,/,/,/
2226,Tomek80,2,60,/,+/00:14,+1/00:36,-3/,/,/,/,/
2226,ncodef,2,60,/,+1/00:34,+/00:16,/,/,/,/,/
3036,Anveshc05,2,139,/,-2/,+/00:20,+2/01:39,/,/,/,/
3036,yashasvigoel,2,139,/,+/00:19,+2/01:40,/,/,-2/,/,/
2836,Tashreef_Muhammad,2,109,/,+4/00:27,+/00:42,/,/,/,/,/
2836,cheapcoder,2,109,/,+3/00:31,+/00:48,/,/,/,/,/
1835,cyber_bot,2,43,/,+1/00:13,+/00:20,/,/,/,/,/
1835,Mohamed_Saad62,2,43,+2/,+/00:15,+/00:28,-1/,/,/,/,/
2436,swagchicken,2,72,/,+4/00:15,+/00:17,-1/,/,/,-1/,/
2436,vuquydat862003,2,72,/,+1/00:14,+2/00:28,-3/,/,-2/,/,/
2037,AK18,2,52,/,+/00:22,+/00:30,-2/,/,/,/,/
2037,SrB30,2,52,/,+/00:18,+/00:34,/,/,-1/,/,/
1615,pschuprikov,2,35,/,+1/00:08,+/00:17,-3/,-2/,/,/,/
1615,ssshaow,2,35,/,+/00:06,+1/00:19,-4/,/,/,/,/
42,Rylynnn,5,251,/,+/00:04,+/00:07,+1/00:28,+2/02:10,/,+/00:52,/
43,I-Love-Islam,5,254,/,+/00:04,+/00:08,+/00:16,+2/01:50,-3/,+2/01:16,/
1241,afdanilkin,2,22,/,+/00:07,+/00:15,-3/,/,/,-7/,/
1241,M.Al-Hussein.96,2,22,/,+/00:06,+/00:16,/,/,/,/,/
433,eLLo,3,70,/,+/00:06,+/00:10,+/00:54,-9/,/,/,/
442,rdd6584,3,71,+1/,-1/,+/00:08,+/00:27,-3/,/,+/00:36,/
640,yum,3,114,/,+/00:08,+/00:14,-1/,-1/,/,+/01:32,/
640,Lich_Ning,3,114,/,+/00:07,+/00:13,+2/01:14,/,/,-3/,/
1442,Tasnim,2,29,/,+1/00:06,+/00:13,-1/,/,/,-5/,/
1442,Bruuh.,2,29,/,+1/00:06,+/00:13,-2/,-8/,-3/,/,/
242,khuongle,4,216,/,+1/00:11,+/00:19,+1/00:31,/,/,+4/01:35,/
242,smtcoder,4,216,/,+/00:06,+/00:11,+1/00:35,/,/,+3/02:04,/
1044,Teodor_Stefan_Pintea,3,248,/,+4/00:30,+/01:20,+/01:38,/,/,/,/
